cells_per_metacell,min_metacells,seed,cell_type,gene,rho
60,10,123,"CD4-positive, alpha-beta T cell",ABCC2,0.2902918566404767
60,10,123,"CD4-positive, alpha-beta T cell",ABCC3,0.27843121677628535
60,10,123,"CD4-positive, alpha-beta T cell",SLCO1B1,0.30072589293698787
60,10,123,"CD4-positive, alpha-beta T cell",G6PC1,0.289814433747624
60,10,123,"CD4-positive, alpha-beta T cell",PCK1,0.2669186725809259
60,10,123,"CD4-positive, alpha-beta T cell",CPT1A,0.0978837656663558
60,10,123,"CD4-positive, alpha-beta T cell",NFKB1,0.1072089207400704
60,10,123,"CD8-positive, alpha-beta T cell",CYP3A4,0.10815285218211969
60,10,123,"CD8-positive, alpha-beta T cell",CYP3A5,0.08227077406773932
60,10,123,"CD8-positive, alpha-beta T cell",CYP2B6,0.10618652340249256
60,10,123,"CD8-positive, alpha-beta T cell",CYP2C8,0.09306368954066345
60,10,123,"CD8-positive, alpha-beta T cell",CYP2C9,0.09362123483122964
60,10,123,"CD8-positive, alpha-beta T cell",CYP1A2,0.03125727919151675
60,10,123,"CD8-positive, alpha-beta T cell",CYP7A1,0.03375707283119604
60,10,123,"CD8-positive, alpha-beta T cell",UGT1A1,0.11812517226002492
60,10,123,"CD8-positive, alpha-beta T cell",UGT1A6,0.07113279081244925
60,10,123,"CD8-positive, alpha-beta T cell",SULT2A1,0.08964125803231698
60,10,123,"CD8-positive, alpha-beta T cell",GSTA1,0.0749913717525104
60,10,123,"CD8-positive, alpha-beta T cell",GSTA2,0.04077043094958489
60,10,123,"CD8-positive, alpha-beta T cell",ABCB1,-0.006459452089283631
60,10,123,"CD8-positive, alpha-beta T cell",ABCC2,0.08012592332324764
60,10,123,"CD8-positive, alpha-beta T cell",ABCC3,0.07213733244346007
60,10,123,"CD8-positive, alpha-beta T cell",SLCO1B1,0.1790266481998788
60,10,123,"CD8-positive, alpha-beta T cell",G6PC1,0.06644145501202726
60,10,123,"CD8-positive, alpha-beta T cell",PCK1,0.09023936393095427
60,10,123,"CD8-positive, alpha-beta T cell",CPT1A,-0.03324510228046621
60,10,123,"CD8-positive, alpha-beta T cell",NFKB1,0.0018506782840008028
60,10,123,enterocyte of epithelium of large intestine,CYP3A4,0.2924883341762746
60,10,123,enterocyte of epithelium of large intestine,CYP3A5,0.22963222634712413
60,10,123,enterocyte of epithelium of large intestine,CYP2B6,0.6703289946758336
60,10,123,enterocyte of epithelium of large intestine,CYP2C8,0.23272189648467378
60,10,123,enterocyte of epithelium of large intestine,CYP2C9,0.3360449778002572
60,10,123,enterocyte of epithelium of large intestine,CYP1A2,0.07490310061384123
60,10,123,enterocyte of epithelium of large intestine,CYP7A1,-0.06120653364445311
60,10,123,enterocyte of epithelium of large intestine,UGT1A1,0.24916580283869777
60,10,123,enterocyte of epithelium of large intestine,UGT1A6,-0.139306121803583
60,10,123,enterocyte of epithelium of large intestine,SULT2A1,0.06048458886835815
60,10,123,enterocyte of epithelium of large intestine,GSTA1,0.06721414479788078
60,10,123,enterocyte of epithelium of large intestine,GSTA2,0.03514125224970069
60,10,123,enterocyte of epithelium of large intestine,ABCB1,0.3304241106427455
60,10,123,enterocyte of epithelium of large intestine,ABCC2,0.13114819212780712
60,10,123,enterocyte of epithelium of large intestine,ABCC3,0.15672157220104357
60,10,123,enterocyte of epithelium of large intestine,SLCO1B1,-0.04083572005798234
60,10,123,enterocyte of epithelium of large intestine,G6PC1,0.21876721818499345
60,10,123,enterocyte of epithelium of large intestine,PCK1,0.05881297949059256
60,10,123,enterocyte of epithelium of large intestine,CPT1A,0.43109241634663265
60,10,123,enterocyte of epithelium of large intestine,NFKB1,0.26070388692684654
60,10,123,enterocyte of epithelium of small intestine,CYP3A4,0.5887635054021607
60,10,123,enterocyte of epithelium of small intestine,CYP3A5,0.7445378151260503
60,10,123,enterocyte of epithelium of small intestine,CYP2B6,0.6300244950541404
60,10,123,enterocyte of epithelium of small intestine,CYP2C8,0.2409842888981427
60,10,123,enterocyte of epithelium of small intestine,CYP2C9,0.6142136854741896
60,10,123,enterocyte of epithelium of small intestine,CYP1A2,
60,10,123,enterocyte of epithelium of small intestine,CYP7A1,0.057463367016672456
60,10,123,enterocyte of epithelium of small intestine,UGT1A1,0.6362064825930372
60,10,123,enterocyte of epithelium of small intestine,UGT1A6,0.14358748450635753
60,10,123,enterocyte of epithelium of small intestine,SULT2A1,0.5114648612485337
60,10,123,enterocyte of epithelium of small intestine,GSTA1,0.16744297719087634
60,10,123,enterocyte of epithelium of small intestine,GSTA2,0.05627986267799094
60,10,123,enterocyte of epithelium of small intestine,ABCB1,0.7251380552220887
60,10,123,enterocyte of epithelium of small intestine,ABCC2,0.7106362545018007
60,10,123,enterocyte of epithelium of small intestine,ABCC3,0.5365186074429772
60,10,123,enterocyte of epithelium of small intestine,SLCO1B1,
60,10,123,enterocyte of epithelium of small intestine,G6PC1,0.6249671800654863
60,10,123,enterocyte of epithelium of small intestine,PCK1,0.35951980792316923
60,10,123,enterocyte of epithelium of small intestine,CPT1A,0.49128451380552224
60,10,123,enterocyte of epithelium of small intestine,NFKB1,0.20739495798319327
60,10,123,extravillous trophoblast,CYP3A4,-0.027577900280497718
60,10,123,extravillous trophoblast,CYP3A5,0.019506262659101273
60,10,123,extravillous trophoblast,CYP2B6,
60,10,123,extravillous trophoblast,CYP2C8,-0.027578521397383426
60,10,123,extravillous trophoblast,CYP2C9,0.15222032080592937
60,10,123,extravillous trophoblast,CYP1A2,
60,10,123,extravillous trophoblast,CYP7A1,0.1156211517296932
60,10,123,extravillous trophoblast,UGT1A1,
60,10,123,extravillous trophoblast,UGT1A6,
60,10,123,extravillous trophoblast,SULT2A1,0.06514248015800363
60,10,123,extravillous trophoblast,GSTA1,0.06698208339196095
60,10,123,extravillous trophoblast,GSTA2,0.09830174872775961
60,10,123,extravillous trophoblast,ABCB1,-0.006782376018192767
60,10,123,extravillous trophoblast,ABCC2,0.06230962684568516
60,10,123,extravillous trophoblast,ABCC3,0.0014931229235822475
60,10,123,extravillous trophoblast,SLCO1B1,-0.03388929531468528
60,10,123,extravillous trophoblast,G6PC1,-0.03926366488626261
60,10,123,extravillous trophoblast,PCK1,-0.03388929531468528
60,10,123,extravillous trophoblast,CPT1A,0.01854189680243173
60,10,123,extravillous trophoblast,NFKB1,0.17668828692494468
60,10,123,hepatocyte,CYP3A4,0.7733401157026494
60,10,123,hepatocyte,CYP3A5,0.9087591143810659
60,10,123,hepatocyte,CYP2B6,0.791695963876945
60,10,123,hepatocyte,CYP2C8,0.8208395641775855
60,10,123,hepatocyte,CYP2C9,0.9126684755343756
60,10,123,hepatocyte,CYP1A2,0.7133494296185795
60,10,123,hepatocyte,CYP7A1,0.5810085019625877
60,10,123,hepatocyte,UGT1A1,0.19370915906859185
60,10,123,hepatocyte,UGT1A6,0.1363008160879777
60,10,123,hepatocyte,SULT2A1,0.7041925492576747
60,10,123,hepatocyte,GSTA1,-0.04958824128150365
60,10,123,hepatocyte,GSTA2,0.07275000735682383
60,10,123,hepatocyte,ABCB1,0.7200189623681534
60,10,123,hepatocyte,ABCC2,0.8673447323548815
60,10,123,hepatocyte,ABCC3,0.7879664398270324
60,10,123,hepatocyte,SLCO1B1,0.8551597001064027
60,10,123,hepatocyte,G6PC1,0.8054259005840168
60,10,123,hepatocyte,PCK1,0.7106939674813914
60,10,123,hepatocyte,CPT1A,0.8352668157209858
60,10,123,hepatocyte,NFKB1,0.741163209436969
60,10,123,intestinal crypt stem cell,CYP3A4,0.5782041288876764
60,10,123,intestinal crypt stem cell,CYP3A5,0.7975806451612905
60,10,123,intestinal crypt stem cell,CYP2B6,0.6758863192545682
60,10,123,intestinal crypt stem cell,CYP2C8,0.3061862178478973
60,10,123,intestinal crypt stem cell,CYP2C9,0.5332608240903306
60,10,123,intestinal crypt stem cell,CYP1A2,
60,10,123,intestinal crypt stem cell,CYP7A1,
60,10,123,intestinal crypt stem cell,UGT1A1,0.29993590961763944
60,10,123,intestinal crypt stem cell,UGT1A6,0.12247448713915891
60,10,123,intestinal crypt stem cell,SULT2A1,0.4638659994523326
60,10,123,intestinal crypt stem cell,GSTA1,0.5818548387096775
60,10,123,intestinal crypt stem cell,GSTA2,0.5162464787765012
60,10,123,intestinal crypt stem cell,ABCB1,0.7306451612903226
60,10,123,intestinal crypt stem cell,ABCC2,0.15724811060449134
60,10,123,intestinal crypt stem cell,ABCC3,0.7669354838709678
60,10,123,intestinal crypt stem cell,SLCO1B1,
60,10,123,intestinal crypt stem cell,G6PC1,0.40916584415893636
60,10,123,intestinal crypt stem cell,PCK1,0.6125
60,10,123,intestinal crypt stem cell,CPT1A,0.7875
60,10,123,intestinal crypt stem cell,NFKB1,0.6842741935483871
60,10,123,macrophage,CYP3A4,0.2575951511664648
60,10,123,macrophage,CYP3A5,0.1524737912510546
60,10,123,macrophage,CYP2B6,0.1854835076114524
60,10,123,macrophage,CYP2C8,0.18660523221115238
60,10,123,macrophage,CYP2C9,0.21264277968837877
60,10,123,macrophage,CYP1A2,0.09104027152490272
60,10,123,macrophage,CYP7A1,-0.0026183557483253407
60,10,123,macrophage,UGT1A1,0.17449026127361147
60,10,123,macrophage,UGT1A6,0.13269509900531234
60,10,123,macrophage,SULT2A1,0.1694254073793846
60,10,123,macrophage,GSTA1,0.01744011951535176
60,10,123,macrophage,GSTA2,0.04196837123092135
60,10,123,macrophage,ABCB1,0.04040276545677078
60,10,123,macrophage,ABCC2,0.16714827389722414
60,10,123,macrophage,ABCC3,-0.007517545121073475
60,10,123,macrophage,SLCO1B1,0.22326913727723943
60,10,123,macrophage,G6PC1,0.20339284364338336
60,10,123,macrophage,PCK1,0.23555371443122042
60,10,123,macrophage,CPT1A,-0.03175662763373613
60,10,123,macrophage,NFKB1,-0.058207308285385506
60,10,123,monocyte,CYP3A4,0.33860119973952146
60,10,123,monocyte,CYP3A5,0.21865697179070198
60,10,123,monocyte,CYP2B6,0.25495609508657513
60,10,123,monocyte,CYP2C8,0.26950021965305915
60,10,123,monocyte,CYP2C9,0.26364950478044985
60,10,123,monocyte,CYP1A2,0.19284807876454696
60,10,123,monocyte,CYP7A1,0.018281805931272287
60,10,123,monocyte,UGT1A1,0.18593990453923978
60,10,123,monocyte,UGT1A6,0.09805606972462189
60,10,123,monocyte,SULT2A1,0.28410326579996154
60,10,123,monocyte,GSTA1,0.10764621238082746
60,10,123,monocyte,GSTA2,0.00723831961703318
60,10,123,monocyte,ABCB1,0.08592108276229446
60,10,123,monocyte,ABCC2,0.2710504570696309
60,10,123,monocyte,ABCC3,0.009806545772049962
60,10,123,monocyte,SLCO1B1,0.26623498913536175
60,10,123,monocyte,G6PC1,0.26735765601073763
60,10,123,monocyte,PCK1,0.21438524726038502
60,10,123,monocyte,CPT1A,-0.015406541495270336
60,10,123,monocyte,NFKB1,-0.06896963476413348
60,10,123,natural killer cell,CYP3A4,0.2006344441164147
60,10,123,natural killer cell,CYP3A5,0.17700407901286513
60,10,123,natural killer cell,CYP2B6,0.19283522402090844
60,10,123,natural killer cell,CYP2C8,0.1833569139527875
60,10,123,natural killer cell,CYP2C9,0.18884885782166505
60,10,123,natural killer cell,CYP1A2,0.2347814756736862
60,10,123,natural killer cell,CYP7A1,0.06721339967258609
60,10,123,natural killer cell,UGT1A1,0.1698880360739953
60,10,123,natural killer cell,UGT1A6,0.07076301238560959
60,10,123,natural killer cell,SULT2A1,0.17296637368010379
60,10,123,natural killer cell,GSTA1,0.051491567781024955
60,10,123,natural killer cell,GSTA2,0.07008995642832494
60,10,123,natural killer cell,ABCB1,-0.017050676106338203
60,10,123,natural killer cell,ABCC2,0.22180937776320703
60,10,123,natural killer cell,ABCC3,0.1540912376394441
60,10,123,natural killer cell,SLCO1B1,0.24483581447036407
60,10,123,natural killer cell,G6PC1,0.19248614266551753
60,10,123,natural killer cell,PCK1,0.10648828075623193
60,10,123,natural killer cell,CPT1A,-0.016739415934009426
60,10,123,natural killer cell,NFKB1,-0.018662995088299095
60,20,0,"CD4-positive, alpha-beta T cell",CYP3A4,0.30956197504358324
60,20,0,"CD4-positive, alpha-beta T cell",CYP3A5,0.28430652277728385
60,20,0,"CD4-positive, alpha-beta T cell",CYP2B6,0.36281090217602596
60,20,0,"CD4-positive, alpha-beta T cell",CYP2C8,0.2984932028063226
60,20,0,"CD4-positive, alpha-beta T cell",CYP2C9,0.36415948420124233
60,20,0,"CD4-positive, alpha-beta T cell",CYP1A2,0.07317938054425639
60,20,0,"CD4-positive, alpha-beta T cell",CYP7A1,-0.01800536169561876
60,20,0,"CD4-positive, alpha-beta T cell",UGT1A1,0.10903021095751342
60,20,0,"CD4-positive, alpha-beta T cell",UGT1A6,0.041397577233043936
60,20,0,"CD4-positive, alpha-beta T cell",SULT2A1,0.326364364908612
60,20,0,"CD4-positive, alpha-beta T cell",GSTA1,0.024889712012356836
60,20,0,"CD4-positive, alpha-beta T cell",GSTA2,0.061961224267802456
60,20,0,"CD4-positive, alpha-beta T cell",ABCB1,0.15745746077050995
60,20,0,"CD4-positive, alpha-beta T cell",ABCC2,0.31125846687465547
60,20,0,"CD4-positive, alpha-beta T cell",ABCC3,0.29872040575381537
60,20,0,"CD4-positive, alpha-beta T cell",SLCO1B1,0.303027008400706
60,20,0,"CD4-positive, alpha-beta T cell",G6PC1,0.2875684692408128
60,20,0,"CD4-positive, alpha-beta T cell",PCK1,0.25345270826079813
60,20,0,"CD4-positive, alpha-beta T cell",CPT1A,0.0730512948957665
60,20,0,"CD4-positive, alpha-beta T cell",NFKB1,0.08418507038837061
60,20,0,"CD8-positive, alpha-beta T cell",CYP3A4,0.10722264715097718
60,20,0,"CD8-positive, alpha-beta T cell",CYP3A5,0.10021276224206352
60,20,0,"CD8-positive, alpha-beta T cell",CYP2B6,0.11619284738972903
60,20,0,"CD8-positive, alpha-beta T cell",CYP2C8,0.1358164068560867
60,20,0,"CD8-positive, alpha-beta T cell",CYP2C9,0.15163482133320816
60,20,0,"CD8-positive, alpha-beta T cell",CYP1A2,-0.024769309358071586
60,20,0,"CD8-positive, alpha-beta T cell",CYP7A1,0.03240050329759969
60,20,0,"CD8-positive, alpha-beta T cell",UGT1A1,0.05581710653268478
60,20,0,"CD8-positive, alpha-beta T cell",UGT1A6,0.07030864193738919
60,20,0,"CD8-positive, alpha-beta T cell",SULT2A1,0.11924189712534541
60,20,0,"CD8-positive, alpha-beta T cell",GSTA1,0.07227924578686432
60,20,0,"CD8-positive, alpha-beta T cell",GSTA2,0.10874574416076813
60,20,0,"CD8-positive, alpha-beta T cell",ABCB1,-0.014119666075113916
60,20,0,"CD8-positive, alpha-beta T cell",ABCC2,0.10157310666266017
60,20,0,"CD8-positive, alpha-beta T cell",ABCC3,0.06759638830558409
60,20,0,"CD8-positive, alpha-beta T cell",SLCO1B1,0.21493855474765028
60,20,0,"CD8-positive, alpha-beta T cell",G6PC1,0.07167821629490569
60,20,0,"CD8-positive, alpha-beta T cell",PCK1,0.03643708406415406
60,20,0,"CD8-positive, alpha-beta T cell",CPT1A,-0.01230839953568946
60,20,0,"CD8-positive, alpha-beta T cell",NFKB1,0.01610462501263879
60,20,0,enterocyte of epithelium of large intestine,CYP3A4,0.43378913053283286
60,20,0,enterocyte of epithelium of large intestine,CYP3A5,0.3285333972639408
60,20,0,enterocyte of epithelium of large intestine,CYP2B6,0.45765520756891753
60,20,0,enterocyte of epithelium of large intestine,CYP2C8,0.21038369696168646
60,20,0,enterocyte of epithelium of large intestine,CYP2C9,0.0804061635609845
60,20,0,enterocyte of epithelium of large intestine,CYP1A2,0.11485142094122323
60,20,0,enterocyte of epithelium of large intestine,CYP7A1,-0.11713418210278789
60,20,0,enterocyte of epithelium of large intestine,UGT1A1,-0.00937305960273944
60,20,0,enterocyte of epithelium of large intestine,UGT1A6,0.15393834547002322
60,20,0,enterocyte of epithelium of large intestine,SULT2A1,-0.010411888469271302
60,20,0,enterocyte of epithelium of large intestine,GSTA1,-0.17379865108155684
60,20,0,enterocyte of epithelium of large intestine,GSTA2,-0.038111630975581644
60,20,0,enterocyte of epithelium of large intestine,ABCB1,0.41478911099164256
60,20,0,enterocyte of epithelium of large intestine,ABCC2,-0.08103946253617954
60,20,0,enterocyte of epithelium of large intestine,ABCC3,0.2944414816872225
60,20,0,enterocyte of epithelium of large intestine,SLCO1B1,0.038011347489130536
60,20,0,enterocyte of epithelium of large intestine,G6PC1,-0.08987749792295713
60,20,0,enterocyte of epithelium of large intestine,PCK1,0.12339098744854964
60,20,0,enterocyte of epithelium of large intestine,CPT1A,0.16168679350937704
60,20,0,enterocyte of epithelium of large intestine,NFKB1,0.07199237557439091
60,20,0,enterocyte of epithelium of small intestine,CYP3A4,0.628235294117647
60,20,0,enterocyte of epithelium of small intestine,CYP3A5,0.8013925570228091
60,20,0,enterocyte of epithelium of small intestine,CYP2B6,0.6900096260456731
60,20,0,enterocyte of epithelium of small intestine,CYP2C8,0.0999683564580305
60,20,0,enterocyte of epithelium of small intestine,CYP2C9,0.6336134453781512
60,20,0,enterocyte of epithelium of small intestine,CYP1A2,
60,20,0,enterocyte of epithelium of small intestine,CYP7A1,-0.12669442267821104
60,20,0,enterocyte of epithelium of small intestine,UGT1A1,0.6156542617046818
60,20,0,enterocyte of epithelium of small intestine,UGT1A6,0.05923705191507977
60,20,0,enterocyte of epithelium of small intestine,SULT2A1,0.490287882203317
60,20,0,enterocyte of epithelium of small intestine,GSTA1,0.11327731092436974
60,20,0,enterocyte of epithelium of small intestine,GSTA2,0.028860929729781635
60,20,0,enterocyte of epithelium of small intestine,ABCB1,0.71937575030012
60,20,0,enterocyte of epithelium of small intestine,ABCC2,0.8211481670594242
60,20,0,enterocyte of epithelium of small intestine,ABCC3,0.4863865546218487
60,20,0,enterocyte of epithelium of small intestine,SLCO1B1,
60,20,0,enterocyte of epithelium of small intestine,G6PC1,0.656753788913642
60,20,0,enterocyte of epithelium of small intestine,PCK1,0.40561824729891954
60,20,0,enterocyte of epithelium of small intestine,CPT1A,0.39524609843937575
60,20,0,enterocyte of epithelium of small intestine,NFKB1,0.1278782204022951
60,20,0,extravillous trophoblast,CYP3A4,-0.027578061964651884
60,20,0,extravillous trophoblast,CYP3A5,-0.04531848496957371
60,20,0,extravillous trophoblast,CYP2B6,
60,20,0,extravillous trophoblast,CYP2C8,-0.027578061964651884
60,20,0,extravillous trophoblast,CYP2C9,-0.03926389508190412
60,20,0,extravillous trophoblast,CYP1A2,
60,20,0,extravillous trophoblast,CYP7A1,0.11349291971696662
60,20,0,extravillous trophoblast,UGT1A1,
60,20,0,extravillous trophoblast,UGT1A6,
60,20,0,extravillous trophoblast,SULT2A1,-0.03054344583507911
60,20,0,extravillous trophoblast,GSTA1,-0.05990008905459796
60,20,0,extravillous trophoblast,GSTA2,-0.08461465953913783
60,20,0,extravillous trophoblast,ABCB1,0.13721692262143514
60,20,0,extravillous trophoblast,ABCC2,0.0351053796168882
60,20,0,extravillous trophoblast,ABCC3,0.0509281297753672
60,20,0,extravillous trophoblast,SLCO1B1,-0.03388949400138704
60,20,0,extravillous trophoblast,G6PC1,-0.03926389508190412
60,20,0,extravillous trophoblast,PCK1,-0.03388949400138704
60,20,0,extravillous trophoblast,CPT1A,0.07774296146526954
60,20,0,extravillous trophoblast,NFKB1,0.15338398941839718
60,20,0,hepatocyte,CYP3A4,0.7865660729195411
60,20,0,hepatocyte,CYP3A5,0.9142474500287753
60,20,0,hepatocyte,CYP2B6,0.8168137927520701
60,20,0,hepatocyte,CYP2C8,0.8513026874225936
60,20,0,hepatocyte,CYP2C9,0.9281381794302003
60,20,0,hepatocyte,CYP1A2,0.7447941764032466
60,20,0,hepatocyte,CYP7A1,0.6111151656830399
60,20,0,hepatocyte,UGT1A1,0.2531345505220339
60,20,0,hepatocyte,UGT1A6,0.20841519115049717
60,20,0,hepatocyte,SULT2A1,0.6883188537888818
60,20,0,hepatocyte,GSTA1,-0.10986266377465982
60,20,0,hepatocyte,GSTA2,-0.005144549636749733
60,20,0,hepatocyte,ABCB1,0.7478191909632113
60,20,0,hepatocyte,ABCC2,0.8526645191775801
60,20,0,hepatocyte,ABCC3,0.8076871325660021
60,20,0,hepatocyte,SLCO1B1,0.8588176978734079
60,20,0,hepatocyte,G6PC1,0.8078124840126059
60,20,0,hepatocyte,PCK1,0.7293730410766973
60,20,0,hepatocyte,CPT1A,0.8155393314189625
60,20,0,hepatocyte,NFKB1,0.740503729983799
60,20,0,intestinal crypt stem cell,CYP3A4,0.7887040199656553
60,20,0,intestinal crypt stem cell,CYP3A5,0.8644016577853639
60,20,0,intestinal crypt stem cell,CYP2B6,0.43843381232588297
60,20,0,intestinal crypt stem cell,CYP2C8,0.3062170880620048
60,20,0,intestinal crypt stem cell,CYP2C9,0.6394835715692436
60,20,0,intestinal crypt stem cell,CYP1A2,
60,20,0,intestinal crypt stem cell,CYP7A1,
60,20,0,intestinal crypt stem cell,UGT1A1,0.3415777791728035
60,20,0,intestinal crypt stem cell,UGT1A6,0.08165789014986795
60,20,0,intestinal crypt stem cell,SULT2A1,0.39570153046646417
60,20,0,intestinal crypt stem cell,GSTA1,0.6428067378165944
60,20,0,intestinal crypt stem cell,GSTA2,0.6334577021214047
60,20,0,intestinal crypt stem cell,ABCB1,0.8363746387902238
60,20,0,intestinal crypt stem cell,ABCC2,0.0730780504767035
60,20,0,intestinal crypt stem cell,ABCC3,0.6893840139883739
60,20,0,intestinal crypt stem cell,SLCO1B1,
60,20,0,intestinal crypt stem cell,G6PC1,0.5369774604179947
60,20,0,intestinal crypt stem cell,PCK1,0.7240649295794825
60,20,0,intestinal crypt stem cell,CPT1A,0.8432301686163731
60,20,0,intestinal crypt stem cell,NFKB1,0.6851497161545759
60,20,0,macrophage,CYP3A4,0.2432248850469107
60,20,0,macrophage,CYP3A5,0.15790293282268675
60,20,0,macrophage,CYP2B6,0.17165726292020655
60,20,0,macrophage,CYP2C8,0.16345914901690492
60,20,0,macrophage,CYP2C9,0.17979888239733452
60,20,0,macrophage,CYP1A2,0.10982098136502687
60,20,0,macrophage,CYP7A1,-0.014387606341015465
60,20,0,macrophage,UGT1A1,0.187912453349439
60,20,0,macrophage,UGT1A6,0.18258455029699538
60,20,0,macrophage,SULT2A1,0.1773996869834011
60,20,0,macrophage,GSTA1,0.015509915001799723
60,20,0,macrophage,GSTA2,0.03718404178013111
60,20,0,macrophage,ABCB1,0.09551828986182137
60,20,0,macrophage,ABCC2,0.20235795017897282
60,20,0,macrophage,ABCC3,-0.02814300084625881
60,20,0,macrophage,SLCO1B1,0.18558757279567994
60,20,0,macrophage,G6PC1,0.168738676215934
60,20,0,macrophage,PCK1,0.1842620474660827
60,20,0,macrophage,CPT1A,-0.056920468894041044
60,20,0,macrophage,NFKB1,-0.06466848829342672
60,20,0,monocyte,CYP3A4,0.30645442107656684
60,20,0,monocyte,CYP3A5,0.2115720861370952
60,20,0,monocyte,CYP2B6,0.25406883067134184
60,20,0,monocyte,CYP2C8,0.25260073462829263
60,20,0,monocyte,CYP2C9,0.2779883498748983
60,20,0,monocyte,CYP1A2,0.19202745422438325
60,20,0,monocyte,CYP7A1,0.01976323147840955
60,20,0,monocyte,UGT1A1,0.21406995211170157
60,20,0,monocyte,UGT1A6,0.07145842464256075
60,20,0,monocyte,SULT2A1,0.24086615763988903
60,20,0,monocyte,GSTA1,0.09955504076402828
60,20,0,monocyte,GSTA2,0.007232131549737018
60,20,0,monocyte,ABCB1,0.09805739063518956
60,20,0,monocyte,ABCC2,0.24962441475866104
60,20,0,monocyte,ABCC3,0.005535012608879549
60,20,0,monocyte,SLCO1B1,0.28671464392378704
60,20,0,monocyte,G6PC1,0.3003642088647147
60,20,0,monocyte,PCK1,0.20174591292771715
60,20,0,monocyte,CPT1A,-0.05876252129719819
60,20,0,monocyte,NFKB1,-0.05791570098440507
60,20,0,natural killer cell,CYP3A4,0.20017491789125563
60,20,0,natural killer cell,CYP3A5,0.1726095127038303
60,20,0,natural killer cell,CYP2B6,0.19159099000600083
60,20,0,natural killer cell,CYP2C8,0.1818761563848664
60,20,0,natural killer cell,CYP2C9,0.19770848264946833
60,20,0,natural killer cell,CYP1A2,0.25317132359141165
60,20,0,natural killer cell,CYP7A1,0.03826808167088519
60,20,0,natural killer cell,UGT1A1,0.18408457068737183
60,20,0,natural killer cell,UGT1A6,0.09403382149626001
60,20,0,natural killer cell,SULT2A1,0.1750812692381243
60,20,0,natural killer cell,GSTA1,0.06918542085055605
60,20,0,natural killer cell,GSTA2,0.0848810024887619
60,20,0,natural killer cell,ABCB1,-0.009748244894114069
60,20,0,natural killer cell,ABCC2,0.23675270566743192
60,20,0,natural killer cell,ABCC3,0.163945237321708
60,20,0,natural killer cell,SLCO1B1,0.2589193194702243
60,20,0,natural killer cell,G6PC1,0.225342805408637
60,20,0,natural killer cell,PCK1,0.12655616469844772
60,20,0,natural killer cell,CPT1A,-0.016893853497493595
60,20,0,natural killer cell,NFKB1,0.015516292180403226
60,20,42,"CD4-positive, alpha-beta T cell",CYP3A4,0.29191104621262154
60,20,42,"CD4-positive, alpha-beta T cell",CYP3A5,0.26740731972165505
60,20,42,"CD4-positive, alpha-beta T cell",CYP2B6,0.3474843949622669
60,20,42,"CD4-positive, alpha-beta T cell",CYP2C8,0.3184698738338117
60,20,42,"CD4-positive, alpha-beta T cell",CYP2C9,0.3579825019525718
60,20,42,"CD4-positive, alpha-beta T cell",CYP1A2,0.12710017340331434
60,20,42,"CD4-positive, alpha-beta T cell",CYP7A1,-0.018460697461718228
60,20,42,"CD4-positive, alpha-beta T cell",UGT1A1,0.12638877053452802
60,20,42,"CD4-positive, alpha-beta T cell",UGT1A6,0.040358436365135336
60,20,42,"CD4-positive, alpha-beta T cell",SULT2A1,0.3046329634906009
60,20,42,"CD4-positive, alpha-beta T cell",GSTA1,0.03746311398079018
60,20,42,"CD4-positive, alpha-beta T cell",GSTA2,0.043873629516814144
60,20,42,"CD4-positive, alpha-beta T cell",ABCB1,0.15740071243614653
60,20,42,"CD4-positive, alpha-beta T cell",ABCC2,0.2864229132053291
60,20,42,"CD4-positive, alpha-beta T cell",ABCC3,0.2591005812802553
60,20,42,"CD4-positive, alpha-beta T cell",SLCO1B1,0.3262414289818738
60,20,42,"CD4-positive, alpha-beta T cell",G6PC1,0.3211780288522235
60,20,42,"CD4-positive, alpha-beta T cell",PCK1,0.2561881600924822
60,20,42,"CD4-positive, alpha-beta T cell",CPT1A,0.11825298143874932
60,20,42,"CD4-positive, alpha-beta T cell",NFKB1,0.07364879858524938
60,20,42,"CD8-positive, alpha-beta T cell",CYP3A4,0.13379138933133394
60,20,42,"CD8-positive, alpha-beta T cell",CYP3A5,0.07158786650337583
60,20,42,"CD8-positive, alpha-beta T cell",CYP2B6,0.1871075890377843
60,20,42,"CD8-positive, alpha-beta T cell",CYP2C8,0.14893230970580518
60,20,42,"CD8-positive, alpha-beta T cell",CYP2C9,0.10731690018545509
60,20,42,"CD8-positive, alpha-beta T cell",CYP1A2,0.060414048676470794
60,20,42,"CD8-positive, alpha-beta T cell",CYP7A1,0.14557874369431154
60,20,42,"CD8-positive, alpha-beta T cell",UGT1A1,0.13203189105099056
60,20,42,"CD8-positive, alpha-beta T cell",UGT1A6,0.07249792103448072
60,20,42,"CD8-positive, alpha-beta T cell",SULT2A1,0.10664933307572921
60,20,42,"CD8-positive, alpha-beta T cell",GSTA1,0.07991799165608683
60,20,42,"CD8-positive, alpha-beta T cell",GSTA2,0.08396972356507705
60,20,42,"CD8-positive, alpha-beta T cell",ABCB1,-0.04536333126334213
60,20,42,"CD8-positive, alpha-beta T cell",ABCC2,0.0412971454739643
60,20,42,"CD8-positive, alpha-beta T cell",ABCC3,0.05132706221699279
