iteration,cell_type,gene,rho
6,natural killer cell,SLCO1B1,0.18237495992789898
6,natural killer cell,G6PC1,0.13840053904422744
6,natural killer cell,PCK1,0.10244867387938772
6,natural killer cell,CPT1A,-0.028947373596078362
6,natural killer cell,NFKB1,-0.022529027193321068
7,"CD4-positive, alpha-beta T cell",CYP3A4,0.20016909805032607
7,"CD4-positive, alpha-beta T cell",CYP3A5,0.24414120393612024
7,"CD4-positive, alpha-beta T cell",CYP2B6,0.2285491815587042
7,"CD4-positive, alpha-beta T cell",CYP2C8,0.1847865618819721
7,"CD4-positive, alpha-beta T cell",CYP2C9,0.25487072671692246
7,"CD4-positive, alpha-beta T cell",CYP1A2,0.04964935663935496
7,"CD4-positive, alpha-beta T cell",CYP7A1,-0.011161520252385386
7,"CD4-positive, alpha-beta T cell",UGT1A1,0.052569394769913146
7,"CD4-positive, alpha-beta T cell",UGT1A6,0.019044813595771645
7,"CD4-positive, alpha-beta T cell",SULT2A1,0.1816666725822039
7,"CD4-positive, alpha-beta T cell",GSTA1,0.018865900754483935
7,"CD4-positive, alpha-beta T cell",GSTA2,0.01283601926221433
7,"CD4-positive, alpha-beta T cell",ABCB1,0.00798885692464908
7,"CD4-positive, alpha-beta T cell",ABCC2,0.20727803741110112
7,"CD4-positive, alpha-beta T cell",ABCC3,0.18869718248390957
7,"CD4-positive, alpha-beta T cell",SLCO1B1,0.20533802075866855
7,"CD4-positive, alpha-beta T cell",G6PC1,0.14470792150397796
7,"CD4-positive, alpha-beta T cell",PCK1,0.15420215837184642
7,"CD4-positive, alpha-beta T cell",CPT1A,0.024924391223860337
7,"CD4-positive, alpha-beta T cell",NFKB1,0.059305159231417284
7,"CD8-positive, alpha-beta T cell",CYP3A4,0.072369566688728
7,"CD8-positive, alpha-beta T cell",CYP3A5,0.09263689108428153
7,"CD8-positive, alpha-beta T cell",CYP2B6,0.10040009365432007
7,"CD8-positive, alpha-beta T cell",CYP2C8,0.09398202792783983
7,"CD8-positive, alpha-beta T cell",CYP2C9,0.05263808009038722
7,"CD8-positive, alpha-beta T cell",CYP1A2,0.01638661216221455
7,"CD8-positive, alpha-beta T cell",CYP7A1,-0.008851953025973717
7,"CD8-positive, alpha-beta T cell",UGT1A1,0.06976306958084112
7,"CD8-positive, alpha-beta T cell",UGT1A6,0.1020766429258822
7,"CD8-positive, alpha-beta T cell",SULT2A1,0.08160112725261062
7,"CD8-positive, alpha-beta T cell",GSTA1,0.045590748368015604
7,"CD8-positive, alpha-beta T cell",GSTA2,0.05732343695660117
7,"CD8-positive, alpha-beta T cell",ABCB1,-0.049240206258447584
7,"CD8-positive, alpha-beta T cell",ABCC2,0.04291048968116122
7,"CD8-positive, alpha-beta T cell",ABCC3,0.06998451995159728
7,"CD8-positive, alpha-beta T cell",SLCO1B1,0.11617347936320999
7,"CD8-positive, alpha-beta T cell",G6PC1,0.09381348826307619
7,"CD8-positive, alpha-beta T cell",PCK1,-0.015434359184890167
7,"CD8-positive, alpha-beta T cell",CPT1A,-0.02597869982757679
7,"CD8-positive, alpha-beta T cell",NFKB1,-0.03447150480841126
7,enterocyte of epithelium of large intestine,CYP3A4,0.27425682327088197
7,enterocyte of epithelium of large intestine,CYP3A5,0.1833971287538544
7,enterocyte of epithelium of large intestine,CYP2B6,0.2776287476571557
7,enterocyte of epithelium of large intestine,CYP2C8,0.07421203509196397
7,enterocyte of epithelium of large intestine,CYP2C9,0.2101635469574334
7,enterocyte of epithelium of large intestine,CYP1A2,0.09235911549030998
7,enterocyte of epithelium of large intestine,CYP7A1,0.005861495432726146
7,enterocyte of epithelium of large intestine,UGT1A1,0.24313273597556448
7,enterocyte of epithelium of large intestine,UGT1A6,0.08106511151908029
7,enterocyte of epithelium of large intestine,SULT2A1,0.07816875613272906
7,enterocyte of epithelium of large intestine,GSTA1,0.04854298913777995
7,enterocyte of epithelium of large intestine,GSTA2,0.05850695773905198
7,enterocyte of epithelium of large intestine,ABCB1,0.21990193696135857
7,enterocyte of epithelium of large intestine,ABCC2,0.03897214610782872
7,enterocyte of epithelium of large intestine,ABCC3,0.21187066111692995
7,enterocyte of epithelium of large intestine,SLCO1B1,0.12153721969220806
7,enterocyte of epithelium of large intestine,G6PC1,0.24479395790893083
7,enterocyte of epithelium of large intestine,PCK1,-0.04932296157524405
7,enterocyte of epithelium of large intestine,CPT1A,0.25028434427147456
7,enterocyte of epithelium of large intestine,NFKB1,0.21072107377698943
7,enterocyte of epithelium of small intestine,CYP3A4,0.5685888420065636
7,enterocyte of epithelium of small intestine,CYP3A5,0.7286685419596812
7,enterocyte of epithelium of small intestine,CYP2B6,0.5431364796480869
7,enterocyte of epithelium of small intestine,CYP2C8,0.16586745031000857
7,enterocyte of epithelium of small intestine,CYP2C9,0.5805003545596316
7,enterocyte of epithelium of small intestine,CYP1A2,
7,enterocyte of epithelium of small intestine,CYP7A1,-0.047413015571737244
7,enterocyte of epithelium of small intestine,UGT1A1,0.6186358693428088
7,enterocyte of epithelium of small intestine,UGT1A6,0.18579473693340082
7,enterocyte of epithelium of small intestine,SULT2A1,0.37580950561306076
7,enterocyte of epithelium of small intestine,GSTA1,0.1373886544772621
7,enterocyte of epithelium of small intestine,GSTA2,0.06251729065479748
7,enterocyte of epithelium of small intestine,ABCB1,0.7159165494608533
7,enterocyte of epithelium of small intestine,ABCC2,0.7198893934404714
7,enterocyte of epithelium of small intestine,ABCC3,0.45009640235420306
7,enterocyte of epithelium of small intestine,SLCO1B1,
7,enterocyte of epithelium of small intestine,G6PC1,0.5465963161359038
7,enterocyte of epithelium of small intestine,PCK1,0.3800046882325364
7,enterocyte of epithelium of small intestine,CPT1A,0.3521097046413503
7,enterocyte of epithelium of small intestine,NFKB1,0.2286608414706669
7,extravillous trophoblast,CYP3A4,-0.009434686659145514
7,extravillous trophoblast,CYP3A5,-0.008724252822942305
7,extravillous trophoblast,CYP2B6,
7,extravillous trophoblast,CYP2C8,-0.013370546211260947
7,extravillous trophoblast,CYP2C9,-0.013370546211260947
7,extravillous trophoblast,CYP1A2,
7,extravillous trophoblast,CYP7A1,-0.02127387993236125
7,extravillous trophoblast,UGT1A1,
7,extravillous trophoblast,UGT1A6,
7,extravillous trophoblast,SULT2A1,0.14516387055965618
7,extravillous trophoblast,GSTA1,-0.02127387993236125
7,extravillous trophoblast,GSTA2,0.08480212462031325
7,extravillous trophoblast,ABCB1,-0.012415414395833779
7,extravillous trophoblast,ABCC2,-0.017212326019918827
7,extravillous trophoblast,ABCC3,-0.0015592407416904956
7,extravillous trophoblast,SLCO1B1,-0.009434686659145514
7,extravillous trophoblast,G6PC1,-0.009434686659145514
7,extravillous trophoblast,PCK1,-0.016409778003881468
7,extravillous trophoblast,CPT1A,-0.07160167940836436
7,extravillous trophoblast,NFKB1,0.1071026243782186
7,hepatocyte,CYP3A4,0.7494382008786892
7,hepatocyte,CYP3A5,0.8710393725040617
7,hepatocyte,CYP2B6,0.7939392243987898
7,hepatocyte,CYP2C8,0.8391440911117728
7,hepatocyte,CYP2C9,0.9011072546875957
7,hepatocyte,CYP1A2,0.6702548490888655
7,hepatocyte,CYP7A1,0.538449942417177
7,hepatocyte,UGT1A1,0.22164186211360232
7,hepatocyte,UGT1A6,0.16510715671515622
7,hepatocyte,SULT2A1,0.685147806528687
7,hepatocyte,GSTA1,-0.11333168707300324
7,hepatocyte,GSTA2,0.039860178678010186
7,hepatocyte,ABCB1,0.7027273939054285
7,hepatocyte,ABCC2,0.8228407501772205
7,hepatocyte,ABCC3,0.7710124104415429
7,hepatocyte,SLCO1B1,0.8356350954910953
7,hepatocyte,G6PC1,0.7554386196618936
7,hepatocyte,PCK1,0.7095356906403558
7,hepatocyte,CPT1A,0.7861722785072203
7,hepatocyte,NFKB1,0.6974386222723143
7,intestinal crypt stem cell,CYP3A4,0.30745228059645335
7,intestinal crypt stem cell,CYP3A5,0.5405327955247925
7,intestinal crypt stem cell,CYP2B6,0.3044112518195776
7,intestinal crypt stem cell,CYP2C8,
7,intestinal crypt stem cell,CYP2C9,0.43891031058071883
7,intestinal crypt stem cell,CYP1A2,
7,intestinal crypt stem cell,CYP7A1,
7,intestinal crypt stem cell,UGT1A1,0.058419739752784236
7,intestinal crypt stem cell,UGT1A6,0.1535035729466595
7,intestinal crypt stem cell,SULT2A1,0.07754477765782102
7,intestinal crypt stem cell,GSTA1,0.3802844247023101
7,intestinal crypt stem cell,GSTA2,0.4047668159375161
7,intestinal crypt stem cell,ABCB1,0.5924191492133778
7,intestinal crypt stem cell,ABCC2,-0.009660352155550132
7,intestinal crypt stem cell,ABCC3,0.5037471548039949
7,intestinal crypt stem cell,SLCO1B1,
7,intestinal crypt stem cell,G6PC1,0.16931507653278918
7,intestinal crypt stem cell,PCK1,0.534575981923204
7,intestinal crypt stem cell,CPT1A,0.5023539955927308
7,intestinal crypt stem cell,NFKB1,0.6564985054782985
7,macrophage,CYP3A4,0.18551487147084433
7,macrophage,CYP3A5,0.12163477820429316
7,macrophage,CYP2B6,0.12494963984559505
7,macrophage,CYP2C8,0.12588718480532415
7,macrophage,CYP2C9,0.14401889104077015
7,macrophage,CYP1A2,0.15194530107288032
7,macrophage,CYP7A1,-0.0024633528967497255
7,macrophage,UGT1A1,0.1830980842941083
7,macrophage,UGT1A6,0.04812395329884385
7,macrophage,SULT2A1,0.09888148416731145
7,macrophage,GSTA1,0.01387821873621165
7,macrophage,GSTA2,0.04757284340037761
7,macrophage,ABCB1,0.009189242396706404
7,macrophage,ABCC2,0.1213992917464379
7,macrophage,ABCC3,-0.0033235030668828094
7,macrophage,SLCO1B1,0.17603428868664217
7,macrophage,G6PC1,0.1392116927764734
7,macrophage,PCK1,0.14205500794712736
7,macrophage,CPT1A,-0.06016368581346931
7,macrophage,NFKB1,-0.06430617184416666
7,monocyte,CYP3A4,0.19013549937604327
7,monocyte,CYP3A5,0.17262771657802434
7,monocyte,CYP2B6,0.182601874406922
7,monocyte,CYP2C8,0.1493423853880386
7,monocyte,CYP2C9,0.17442650300052367
7,monocyte,CYP1A2,0.13582184087274024
7,monocyte,CYP7A1,0.011757038776876607
7,monocyte,UGT1A1,0.19074351949289334
7,monocyte,UGT1A6,0.05557285764826379
7,monocyte,SULT2A1,0.23150462513402217
7,monocyte,GSTA1,0.06729916346417301
7,monocyte,GSTA2,-0.01356780056346924
7,monocyte,ABCB1,0.026904424425557998
7,monocyte,ABCC2,0.21816898401241533
7,monocyte,ABCC3,-0.002860294974459401
7,monocyte,SLCO1B1,0.16548606002920552
7,monocyte,G6PC1,0.20331565378612831
7,monocyte,PCK1,0.1380085602301033
7,monocyte,CPT1A,-0.05579443461183386
7,monocyte,NFKB1,-0.06417800888578953
7,natural killer cell,CYP3A4,0.16042627914279195
7,natural killer cell,CYP3A5,0.16548111756035883
7,natural killer cell,CYP2B6,0.15239588216071434
7,natural killer cell,CYP2C8,0.1468752906136013
7,natural killer cell,CYP2C9,0.148432733114922
7,natural killer cell,CYP1A2,0.18448852686945896
7,natural killer cell,CYP7A1,0.04909492041742893
7,natural killer cell,UGT1A1,0.10593250103337838
7,natural killer cell,UGT1A6,0.09998330942705257
7,natural killer cell,SULT2A1,0.13245805413260917
7,natural killer cell,GSTA1,0.001168512427096314
7,natural killer cell,GSTA2,0.05209016693967391
7,natural killer cell,ABCB1,-0.011296484280862865
7,natural killer cell,ABCC2,0.18446760179145516
7,natural killer cell,ABCC3,0.12896405205747233
7,natural killer cell,SLCO1B1,0.20826734165468253
7,natural killer cell,G6PC1,0.1531925037277846
7,natural killer cell,PCK1,0.07135564855890195
7,natural killer cell,CPT1A,-0.017703096372083355
7,natural killer cell,NFKB1,-0.008674031646514022
8,"CD4-positive, alpha-beta T cell",CYP3A4,0.1813893123608463
8,"CD4-positive, alpha-beta T cell",CYP3A5,0.2030504692582081
8,"CD4-positive, alpha-beta T cell",CYP2B6,0.23050166841218298
8,"CD4-positive, alpha-beta T cell",CYP2C8,0.18641790061618574
8,"CD4-positive, alpha-beta T cell",CYP2C9,0.23620417915541908
8,"CD4-positive, alpha-beta T cell",CYP1A2,0.08593881048387259
8,"CD4-positive, alpha-beta T cell",CYP7A1,-0.009087220498933478
8,"CD4-positive, alpha-beta T cell",UGT1A1,0.06170896659092387
8,"CD4-positive, alpha-beta T cell",UGT1A6,0.04233560224480114
8,"CD4-positive, alpha-beta T cell",SULT2A1,0.1592217054348953
8,"CD4-positive, alpha-beta T cell",GSTA1,-0.008833036877755236
8,"CD4-positive, alpha-beta T cell",GSTA2,0.017030147788955792
8,"CD4-positive, alpha-beta T cell",ABCB1,-0.005774302110465923
8,"CD4-positive, alpha-beta T cell",ABCC2,0.19140182011222293
8,"CD4-positive, alpha-beta T cell",ABCC3,0.18909779428751422
8,"CD4-positive, alpha-beta T cell",SLCO1B1,0.2072496312863402
8,"CD4-positive, alpha-beta T cell",G6PC1,0.11148266021090927
8,"CD4-positive, alpha-beta T cell",PCK1,0.1290741480878592
8,"CD4-positive, alpha-beta T cell",CPT1A,0.014508684962524485
8,"CD4-positive, alpha-beta T cell",NFKB1,0.043069661493911254
8,"CD8-positive, alpha-beta T cell",CYP3A4,0.044661760804982895
8,"CD8-positive, alpha-beta T cell",CYP3A5,0.09831357958363333
8,"CD8-positive, alpha-beta T cell",CYP2B6,0.03132483195242348
8,"CD8-positive, alpha-beta T cell",CYP2C8,0.0854907851627484
8,"CD8-positive, alpha-beta T cell",CYP2C9,0.08359843832691514
8,"CD8-positive, alpha-beta T cell",CYP1A2,-0.007906514509443187
8,"CD8-positive, alpha-beta T cell",CYP7A1,-0.011231953900142831
8,"CD8-positive, alpha-beta T cell",UGT1A1,0.033068150527799815
8,"CD8-positive, alpha-beta T cell",UGT1A6,0.0426709759974688
8,"CD8-positive, alpha-beta T cell",SULT2A1,0.05838927345203587
8,"CD8-positive, alpha-beta T cell",GSTA1,0.02635124675339949
8,"CD8-positive, alpha-beta T cell",GSTA2,0.04127841169957203
8,"CD8-positive, alpha-beta T cell",ABCB1,-0.017607078553165012
8,"CD8-positive, alpha-beta T cell",ABCC2,0.020039123706853925
8,"CD8-positive, alpha-beta T cell",ABCC3,0.06777335335516392
8,"CD8-positive, alpha-beta T cell",SLCO1B1,0.1040245682100769
8,"CD8-positive, alpha-beta T cell",G6PC1,-0.012073089548530126
8,"CD8-positive, alpha-beta T cell",PCK1,0.020961963452950687
8,"CD8-positive, alpha-beta T cell",CPT1A,-0.003918683813265276
8,"CD8-positive, alpha-beta T cell",NFKB1,0.002946221692198439
8,enterocyte of epithelium of large intestine,CYP3A4,0.25311639027720484
8,enterocyte of epithelium of large intestine,CYP3A5,0.2652546959279421
8,enterocyte of epithelium of large intestine,CYP2B6,0.38813049998674254
8,enterocyte of epithelium of large intestine,CYP2C8,0.1833728010181213
8,enterocyte of epithelium of large intestine,CYP2C9,0.19764616075120658
8,enterocyte of epithelium of large intestine,CYP1A2,0.15359276403715175
8,enterocyte of epithelium of large intestine,CYP7A1,-0.1720000622253636
8,enterocyte of epithelium of large intestine,UGT1A1,0.38587037977760885
8,enterocyte of epithelium of large intestine,UGT1A6,0.08666862849372212
8,enterocyte of epithelium of large intestine,SULT2A1,0.11485092976577899
8,enterocyte of epithelium of large intestine,GSTA1,0.10805844551159614
8,enterocyte of epithelium of large intestine,GSTA2,0.07313280665475264
8,enterocyte of epithelium of large intestine,ABCB1,0.48166547950123056
8,enterocyte of epithelium of large intestine,ABCC2,0.08345324170916005
8,enterocyte of epithelium of large intestine,ABCC3,0.04024514825433492
8,enterocyte of epithelium of large intestine,SLCO1B1,0.10548013782868611
8,enterocyte of epithelium of large intestine,G6PC1,0.20427847081909684
8,enterocyte of epithelium of large intestine,PCK1,0.0023966265926826
8,enterocyte of epithelium of large intestine,CPT1A,0.27367570921412926
8,enterocyte of epithelium of large intestine,NFKB1,0.4047951841537055
8,enterocyte of epithelium of small intestine,CYP3A4,0.5148794524433875
8,enterocyte of epithelium of small intestine,CYP3A5,0.7453087823857264
8,enterocyte of epithelium of small intestine,CYP2B6,0.4782410203490989
8,enterocyte of epithelium of small intestine,CYP2C8,0.09451480025709535
8,enterocyte of epithelium of small intestine,CYP2C9,0.5740925233929651
8,enterocyte of epithelium of small intestine,CYP1A2,
8,enterocyte of epithelium of small intestine,CYP7A1,-0.0620496163904759
8,enterocyte of epithelium of small intestine,UGT1A1,0.4435658421740174
8,enterocyte of epithelium of small intestine,UGT1A6,0.021861066986252137
8,enterocyte of epithelium of small intestine,SULT2A1,0.4526338003427812
8,enterocyte of epithelium of small intestine,GSTA1,0.13370995910387592
8,enterocyte of epithelium of small intestine,GSTA2,-0.017311144528791008
8,enterocyte of epithelium of small intestine,ABCB1,0.657426833458582
8,enterocyte of epithelium of small intestine,ABCC2,0.6766393866019296
8,enterocyte of epithelium of small intestine,ABCC3,0.44951300416828976
8,enterocyte of epithelium of small intestine,SLCO1B1,
8,enterocyte of epithelium of small intestine,G6PC1,0.5238250751512465
8,enterocyte of epithelium of small intestine,PCK1,0.36433854126437437
8,enterocyte of epithelium of small intestine,CPT1A,0.42538253720615377
8,enterocyte of epithelium of small intestine,NFKB1,0.16378416099958262
8,extravillous trophoblast,CYP3A4,-0.015886625404124548
8,extravillous trophoblast,CYP3A5,0.10381555991592019
8,extravillous trophoblast,CYP2B6,
8,extravillous trophoblast,CYP2C8,-0.015886625404124548
8,extravillous trophoblast,CYP2C9,-0.015886625404124548
8,extravillous trophoblast,CYP1A2,
8,extravillous trophoblast,CYP7A1,-0.025277214261680666
8,extravillous trophoblast,UGT1A1,
8,extravillous trophoblast,UGT1A6,
8,extravillous trophoblast,SULT2A1,0.08652401011265765
8,extravillous trophoblast,GSTA1,-0.02774798995459406
8,extravillous trophoblast,GSTA2,0.06378244526280231
8,extravillous trophoblast,ABCB1,0.014725913656169574
8,extravillous trophoblast,ABCC2,0.016286728822994572
8,extravillous trophoblast,ABCC3,-0.07620876860701173
8,extravillous trophoblast,SLCO1B1,-0.015886625404124548
8,extravillous trophoblast,G6PC1,0.17162017642709074
8,extravillous trophoblast,PCK1,-0.01121011291467656
8,extravillous trophoblast,CPT1A,-0.012263181011547128
8,extravillous trophoblast,NFKB1,0.1400280229315222
8,hepatocyte,CYP3A4,0.7300887344929443
8,hepatocyte,CYP3A5,0.8854354119898742
8,hepatocyte,CYP2B6,0.7828543263253219
8,hepatocyte,CYP2C8,0.832112889705305
8,hepatocyte,CYP2C9,0.9024674020718857
8,hepatocyte,CYP1A2,0.653587717767583
8,hepatocyte,CYP7A1,0.4868006258510493
8,hepatocyte,UGT1A1,0.15108775829933546
8,hepatocyte,UGT1A6,0.181489469388795
8,hepatocyte,SULT2A1,0.6733575955753632
8,hepatocyte,GSTA1,-0.0919777789141534
8,hepatocyte,GSTA2,0.018087152202974695
8,hepatocyte,ABCB1,0.7050619425789058
8,hepatocyte,ABCC2,0.8443259962427428
8,hepatocyte,ABCC3,0.7849911448974464
8,hepatocyte,SLCO1B1,0.8452513137724378
8,hepatocyte,G6PC1,0.7510481083536076
8,hepatocyte,PCK1,0.6841472171672254
8,hepatocyte,CPT1A,0.7992663934180732
8,hepatocyte,NFKB1,0.6808925475367276
8,intestinal crypt stem cell,CYP3A4,0.6748538837512386
8,intestinal crypt stem cell,CYP3A5,0.6574883488512605
8,intestinal crypt stem cell,CYP2B6,0.3790142471235287
8,intestinal crypt stem cell,CYP2C8,
8,intestinal crypt stem cell,CYP2C9,0.4732116831652675
8,intestinal crypt stem cell,CYP1A2,
8,intestinal crypt stem cell,CYP7A1,
8,intestinal crypt stem cell,UGT1A1,0.13289307749843499
8,intestinal crypt stem cell,UGT1A6,0.15355523901426635
8,intestinal crypt stem cell,SULT2A1,0.30242171560347864
8,intestinal crypt stem cell,GSTA1,0.47628442380430375
8,intestinal crypt stem cell,GSTA2,0.38020623254217445
8,intestinal crypt stem cell,ABCB1,0.6152590505579494
8,intestinal crypt stem cell,ABCC2,0.06814223771989089
8,intestinal crypt stem cell,ABCC3,0.46499123042381624
8,intestinal crypt stem cell,SLCO1B1,
8,intestinal crypt stem cell,G6PC1,0.20803044466249299
8,intestinal crypt stem cell,PCK1,0.5018862969889318
8,intestinal crypt stem cell,CPT1A,0.6488865059595506
8,intestinal crypt stem cell,NFKB1,0.5045656659153606
8,macrophage,CYP3A4,0.19858690539346135
